customer_id,churn_value,churn_label,customer_status,churn_category,churn_reason,tenure,tenure_cohort,cluster,early_churn,monthly_charges,total_charges,total_revenue,cltv,contract,payment_method,paperless_billing,satisfaction_score,number_of_referrals,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,num_streaming_services,has_security_service,total_services_used,avg_monthly_gb_download
0870-VEMYL,1,Yes,Churned,Competitor,Competitor offered higher download speeds,5,4–6,2,1,53.85,259.8,368.44,5435,Month-to-Month,Credit card (automatic),No,1,0,Yes,No,No,Yes,No,No,No,0,1,2,22
0871-OPBXW,0,No,Joined,Not Applicable,,2,0–3,0,0,20.05,39.25,52.95,5191,Month-to-Month,Mailed check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,0
0871-URUWO,1,Yes,Churned,Competitor,Competitor had better devices,13,13–24,2,0,102.25,1359.0,1756.15,2003,Month-to-Month,Credit card (automatic),Yes,1,1,No,No,Yes,No,Yes,Yes,Yes,3,1,4,28
0872-CASZJ,0,No,Stayed,Not Applicable,,59,25+,1,0,69.1,4096.9,5306.4,4765,One Year,Mailed check,Yes,3,1,Yes,No,No,Yes,No,Yes,Yes,2,1,4,53
0872-JCPIB,0,No,Stayed,Not Applicable,,17,13–24,2,0,65.75,1111.2,1917.85,3921,Month-to-Month,Bank transfer (automatic),No,4,0,Yes,No,No,No,No,Yes,Yes,2,1,3,5
0872-NXJYS,1,Yes,Churned,Competitor,Competitor offered more data,9,7–12,2,0,79.55,723.4,1132.09,3246,Month-to-Month,Electronic check,Yes,1,0,No,No,No,No,No,Yes,Yes,2,0,2,23
0875-CABNR,1,Yes,Churned,Attitude,Attitude of support person,10,7–12,2,0,84.6,865.55,1034.05,3320,Month-to-Month,Credit card (automatic),Yes,3,0,No,No,Yes,No,No,Yes,Yes,2,1,3,30
0876-WDUUZ,1,Yes,Churned,Price,Long distance charges,5,4–6,2,1,85.4,425.9,643.45,3716,Month-to-Month,Credit card (automatic),Yes,2,0,No,No,No,Yes,No,Yes,Yes,2,0,3,17
0877-SDMBN,1,Yes,Churned,Competitor,Competitor made better offer,54,25+,1,0,103.95,5639.05,7986.43,6117,One Year,Bank transfer (automatic),Yes,3,0,Yes,No,Yes,No,Yes,Yes,Yes,3,1,5,82
0880-FVFWF,0,No,Stayed,Not Applicable,,56,25+,1,0,86.4,4922.4,7002.8,4449,Month-to-Month,Electronic check,Yes,5,0,Yes,Yes,No,No,No,No,No,0,1,2,13
0880-TKATG,1,Yes,Churned,Competitor,Competitor had better devices,4,4–6,2,1,101.15,385.9,424.14,4417,Month-to-Month,Electronic check,No,1,3,No,No,Yes,No,Yes,Yes,Yes,3,1,4,48
0883-EIBTI,1,Yes,Churned,Dissatisfaction,Limited range of services,2,0–3,0,1,19.5,31.55,87.59,2484,Month-to-Month,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
0885-HMGPY,0,No,Stayed,Not Applicable,,62,25+,1,0,69.4,4237.5,6787.56,6469,Two Year,Bank transfer (automatic),No,3,0,Yes,Yes,Yes,Yes,No,No,No,0,1,4,12
0886-QGENL,1,Yes,Churned,Attitude,Attitude of service provider,27,25+,1,0,101.25,2754.45,3991.59,4853,Month-to-Month,Electronic check,Yes,1,1,Yes,No,Yes,No,Yes,Yes,No,2,1,4,13
0887-HJGAR,1,Yes,Churned,Competitor,Competitor offered higher download speeds,1,0–3,2,1,45.7,45.7,51.25,2295,Month-to-Month,Mailed check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,13
0887-WBJVH,0,No,Stayed,Not Applicable,,53,25+,1,0,93.45,4872.2,6904.75,4700,One Year,Electronic check,Yes,4,1,No,No,No,Yes,Yes,Yes,Yes,3,0,4,82
0895-DQHEW,1,Yes,Churned,Competitor,Competitor offered more data,54,25+,1,0,104.3,5278.15,7181.54,4019,Month-to-Month,Electronic check,Yes,1,1,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,23
0895-LMRSF,0,No,Stayed,Not Applicable,,23,13–24,2,0,64.9,1509.8,2707.0,3314,One Year,Bank transfer (automatic),Yes,4,0,No,No,No,No,Yes,Yes,Yes,3,0,3,23
0895-LNKRC,0,No,Stayed,Not Applicable,,6,4–6,0,0,19.45,113.5,122.92,3461,One Year,Mailed check,No,4,10,No,No,No,No,No,No,No,0,0,0,0
0895-UADGO,0,No,Stayed,Not Applicable,,8,7–12,0,0,44.55,343.45,343.45,5489,Two Year,Mailed check,Yes,3,0,Yes,No,No,Yes,No,Yes,Yes,2,1,4,4
0897-FEGMU,1,Yes,Churned,Dissatisfaction,Network reliability,11,7–12,2,0,99.5,1056.95,1398.83,5286,Month-to-Month,Electronic check,Yes,3,1,No,No,Yes,No,Yes,Yes,Yes,3,1,4,26
0898-XCGTF,0,No,Stayed,Not Applicable,,61,25+,1,0,96.5,5673.7,7013.26,5926,One Year,Bank transfer (automatic),Yes,5,1,No,No,No,No,Yes,Yes,Yes,3,0,3,2
0899-LIIBW,0,No,Stayed,Not Applicable,,34,25+,1,0,100.85,3527.3,4668.0,5891,Month-to-Month,Electronic check,No,5,8,No,No,Yes,No,Yes,Yes,Yes,3,1,4,41
0899-WZRSD,0,No,Stayed,Not Applicable,,56,25+,1,0,105.35,5794.45,7921.89,5680,Month-to-Month,Mailed check,Yes,3,0,Yes,No,No,Yes,Yes,Yes,Yes,3,1,5,24
0902-RFHOF,0,No,Stayed,Not Applicable,,38,25+,0,0,20.1,730.1,1574.84,2907,One Year,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
0902-XKXPN,0,No,Stayed,Not Applicable,,69,25+,0,0,20.2,1376.5,3001.45,5463,Two Year,Bank transfer (automatic),No,3,2,No,No,No,No,No,No,No,0,0,0,0
0906-QVPMS,0,No,Stayed,Not Applicable,,72,25+,1,0,115.15,8349.45,10920.57,5398,Two Year,Bank transfer (automatic),No,4,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,58
0907-HQNTS,0,No,Stayed,Not Applicable,,70,25+,1,0,113.0,7987.6,11221.6,4588,Two Year,Credit card (automatic),Yes,3,8,Yes,Yes,Yes,Yes,Yes,Yes,No,2,1,6,14
0909-SDHNU,0,No,Stayed,Not Applicable,,7,7–12,0,0,29.8,201.95,201.95,4236,Month-to-Month,Mailed check,No,3,0,Yes,No,No,No,No,No,No,0,1,1,19
0909-SELIE,0,No,Stayed,Not Applicable,,61,25+,1,0,80.8,4860.85,7495.96,4302,Two Year,Bank transfer (automatic),Yes,4,1,Yes,Yes,Yes,Yes,No,Yes,Yes,2,1,6,20
0913-XWSCN,0,No,Stayed,Not Applicable,,55,25+,1,0,85.5,4713.4,7017.35,6411,Month-to-Month,Bank transfer (automatic),No,4,1,No,No,No,No,No,Yes,Yes,2,0,2,52
0916-KNFAJ,0,No,Stayed,Not Applicable,,61,25+,1,0,69.9,4226.7,4512.79,5117,Two Year,Mailed check,Yes,4,1,Yes,No,Yes,No,No,Yes,Yes,2,1,4,4
0916-QOFDP,0,No,Stayed,Not Applicable,,14,13–24,2,0,95.8,1346.3,1547.76,3471,Two Year,Electronic check,Yes,3,5,No,No,No,No,Yes,Yes,No,2,0,2,30
0917-EZOLA,1,Yes,Churned,Price,Extra data charges,72,25+,1,0,104.15,7689.95,8124.11,5925,Two Year,Bank transfer (automatic),Yes,3,0,No,Yes,Yes,No,Yes,Yes,No,2,1,4,2
0921-OHLVP,0,No,Stayed,Not Applicable,,22,13–24,2,0,83.05,1799.3,2051.42,5357,Month-to-Month,Electronic check,No,4,0,No,No,No,No,No,Yes,Yes,2,0,2,16
0923-PNFUB,1,Yes,Churned,Attitude,Attitude of support person,3,0–3,2,1,83.75,247.25,386.33,4852,Month-to-Month,Electronic check,No,2,0,No,Yes,No,No,Yes,No,No,1,1,2,4
0924-BJCRC,0,No,Stayed,Not Applicable,,60,25+,1,0,89.45,5294.6,6785.4,4340,Two Year,Electronic check,No,3,6,No,Yes,No,No,No,Yes,No,1,1,2,19
0925-VYDLG,1,Yes,Churned,Attitude,Attitude of service provider,3,0–3,2,1,75.25,242.0,295.61,5898,Month-to-Month,Electronic check,No,3,0,No,No,No,No,No,No,No,0,0,0,25
0927-CNGRH,0,No,Joined,Not Applicable,,1,0–3,0,0,19.55,19.55,50.18,5272,Month-to-Month,Mailed check,No,4,0,No,No,No,No,No,No,No,0,0,0,0
0927-LCSMG,1,Yes,Churned,Competitor,Competitor offered more data,7,7–12,2,0,74.65,544.55,705.61,3331,Month-to-Month,Mailed check,No,3,0,No,No,Yes,No,No,No,Yes,1,1,2,71
0928-JMXNP,0,No,Stayed,Not Applicable,,4,4–6,0,0,29.9,118.25,118.25,2914,Two Year,Electronic check,Yes,4,3,No,No,Yes,No,No,No,No,0,1,1,5
0928-XUTSN,0,No,Stayed,Not Applicable,,13,13–24,2,0,80.5,1011.8,1571.68,3895,Month-to-Month,Electronic check,Yes,4,0,No,No,No,No,No,Yes,Yes,2,0,2,27
0929-HYQEW,0,No,Joined,Not Applicable,,3,0–3,2,0,50.15,160.85,213.11,2085,Month-to-Month,Mailed check,Yes,3,0,Yes,No,No,No,No,No,No,0,1,1,59
0929-PECLO,0,No,Stayed,Not Applicable,,63,25+,1,0,89.6,5538.8,8172.2,4438,Two Year,Bank transfer (automatic),Yes,4,0,No,No,Yes,No,No,Yes,Yes,2,1,3,16
0930-EHUZA,0,No,Stayed,Not Applicable,,36,25+,1,0,76.35,2606.35,4221.67,4771,One Year,Mailed check,Yes,5,0,Yes,Yes,Yes,Yes,Yes,No,No,1,1,5,8
0931-MHTEM,0,No,Stayed,Not Applicable,,54,25+,1,0,100.05,5299.65,7150.23,4478,One Year,Credit card (automatic),Yes,4,0,Yes,Yes,No,No,Yes,Yes,Yes,3,1,5,20
0932-YIXYU,0,No,Stayed,Not Applicable,,47,25+,0,0,20.25,1029.8,1445.75,5134,Two Year,Credit card (automatic),No,3,0,No,No,No,No,No,No,No,0,0,0,0
0936-NQLJU,0,No,Stayed,Not Applicable,,41,25+,0,0,20.65,875.55,1221.59,5062,Two Year,Credit card (automatic),No,3,9,No,No,No,No,No,No,No,0,0,0,0
0939-EREMR,0,No,Stayed,Not Applicable,,13,13–24,2,0,53.45,718.1,1021.02,4335,Month-to-Month,Mailed check,No,5,0,No,No,Yes,Yes,No,No,No,0,1,2,27
0939-YAPAF,1,Yes,Churned,Competitor,Competitor offered higher download speeds,35,25+,2,0,100.25,3527.6,3894.75,2744,Month-to-Month,Electronic check,Yes,3,0,No,No,Yes,No,Yes,Yes,Yes,3,1,4,17
0940-OUQEC,1,Yes,Churned,Competitor,Competitor offered more data,10,7–12,2,0,80.7,788.8,971.08,3492,Month-to-Month,Bank transfer (automatic),Yes,1,0,No,Yes,No,No,No,No,No,0,1,1,3
0942-KOWSM,0,No,Stayed,Not Applicable,,30,25+,2,0,80.8,2369.3,2847.5,4274,Two Year,Bank transfer (automatic),No,5,4,No,Yes,Yes,Yes,Yes,Yes,Yes,3,1,6,53
0943-ZQPXH,0,No,Stayed,Not Applicable,,44,25+,1,0,92.95,4122.9,5277.9,5635,Month-to-Month,Bank transfer (automatic),Yes,5,2,No,No,Yes,No,Yes,Yes,Yes,3,1,4,25
0945-TSONX,0,No,Stayed,Not Applicable,,47,25+,1,0,85.3,4107.25,5607.3,5698,Two Year,Credit card (automatic),Yes,3,6,Yes,Yes,No,Yes,Yes,Yes,Yes,3,1,6,52
0946-CLJTI,1,Yes,Churned,Competitor,Competitor had better devices,58,25+,1,0,98.7,5812.6,5997.04,4662,Month-to-Month,Electronic check,Yes,1,1,No,No,Yes,No,Yes,Yes,Yes,3,1,4,5
0946-FKYTX,0,No,Stayed,Not Applicable,,52,25+,0,0,30.1,1623.4,1611.68,6290,One Year,Mailed check,No,3,0,No,Yes,No,No,No,No,No,0,1,1,14
0947-IDHRQ,1,Yes,Churned,Competitor,Competitor made better offer,7,7–12,2,0,80.3,526.7,811.17,3949,Month-to-Month,Mailed check,Yes,2,0,No,No,No,No,Yes,No,Yes,2,0,2,42
0947-MUGVO,1,Yes,Churned,Competitor,Competitor had better devices,20,13–24,2,0,73.65,1463.5,1570.9,5849,Month-to-Month,Electronic check,Yes,1,1,No,Yes,No,No,No,No,No,0,1,1,24
0952-KMEEH,1,Yes,Churned,Price,Long distance charges,13,13–24,2,0,98.15,1230.25,1313.93,5525,Month-to-Month,Mailed check,No,1,0,Yes,No,No,No,Yes,Yes,Yes,3,1,4,15
0953-LGOVU,0,No,Stayed,Not Applicable,,12,7–12,2,0,35.5,432.25,432.25,2562,Month-to-Month,Mailed check,No,4,7,No,Yes,No,Yes,No,No,No,0,1,2,73
0956-ACVZC,0,No,Stayed,Not Applicable,,54,25+,1,0,94.1,5060.9,7845.28,4084,One Year,Credit card (automatic),Yes,3,0,No,No,Yes,No,Yes,Yes,Yes,3,1,4,42
0956-SYCWG,0,No,Stayed,Not Applicable,,13,13–24,0,0,19.65,244.8,675.49,2024,One Year,Electronic check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
0958-YHXGP,0,No,Stayed,Not Applicable,,7,7–12,2,0,69.9,497.3,714.23,4562,Month-to-Month,Mailed check,Yes,4,0,No,No,No,No,No,No,No,0,0,0,42
0959-WHOKV,0,No,Stayed,Not Applicable,,42,25+,1,0,99.0,4298.45,4568.09,2887,One Year,Electronic check,Yes,3,0,Yes,Yes,Yes,No,No,Yes,Yes,2,1,5,48
0960-HUWBM,0,No,Stayed,Not Applicable,,65,25+,1,0,104.1,6700.05,9268.85,4024,Two Year,Bank transfer (automatic),Yes,4,0,No,No,Yes,Yes,Yes,Yes,Yes,3,1,5,57
0961-ZWLVI,0,No,Stayed,Not Applicable,,49,25+,1,0,109.2,5290.45,5523.69,6005,One Year,Credit card (automatic),Yes,3,0,Yes,Yes,Yes,No,Yes,Yes,Yes,3,1,6,58
0962-CQPWQ,0,No,Stayed,Not Applicable,,62,25+,0,0,20.3,1296.15,1445.57,4574,Two Year,Bank transfer (automatic),No,5,1,No,No,No,No,No,No,No,0,0,0,0
0963-ZBDRN,1,Yes,Churned,Attitude,Attitude of support person,32,25+,2,0,96.2,3183.4,3990.12,3606,Month-to-Month,Electronic check,Yes,3,0,No,No,No,Yes,Yes,Yes,Yes,3,0,4,26
0967-BMLBD,0,No,Stayed,Not Applicable,,11,7–12,0,0,20.0,196.35,737.44,5837,One Year,Mailed check,Yes,5,8,No,No,No,No,No,No,No,0,0,0,0
0968-GSIKN,1,Yes,Churned,Competitor,Competitor made better offer,1,0–3,2,1,70.8,70.8,101.4,3901,Month-to-Month,Mailed check,Yes,3,0,No,No,No,No,No,No,Yes,1,0,1,27
0969-RGKCU,0,No,Stayed,Not Applicable,,37,25+,0,0,19.8,677.05,2264.0,5137,One Year,Credit card (automatic),No,4,1,No,No,No,No,No,No,No,0,0,0,0
0970-ETWGE,1,Yes,Churned,Competitor,Competitor had better devices,1,0–3,2,1,89.55,89.55,132.01,4996,Month-to-Month,Electronic check,Yes,2,0,No,No,No,No,Yes,Yes,Yes,3,0,3,27
0970-QXPXW,0,No,Joined,Not Applicable,,1,0–3,0,0,19.65,19.65,62.07,5454,Month-to-Month,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
0971-QIFJK,0,No,Stayed,Not Applicable,,69,25+,0,0,24.25,1641.8,4340.87,4884,Two Year,Bank transfer (automatic),No,3,10,No,No,No,No,No,No,No,0,0,0,0
0973-KYVNF,0,No,Stayed,Not Applicable,,72,25+,1,0,70.65,5011.15,8115.79,5176,Two Year,Credit card (automatic),Yes,3,6,Yes,Yes,Yes,No,Yes,No,No,1,1,4,22
0975-UYDTX,0,No,Stayed,Not Applicable,,26,25+,2,0,90.1,2312.55,2931.14,2068,One Year,Credit card (automatic),Yes,3,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,19
0975-VOOVL,0,No,Joined,Not Applicable,,3,0–3,0,0,29.2,98.5,98.5,4699,Month-to-Month,Mailed check,No,4,0,No,Yes,No,No,No,No,No,0,1,1,22
0979-MOZQI,0,No,Stayed,Not Applicable,,62,25+,0,0,39.0,2337.45,2337.45,4987,Two Year,Bank transfer (automatic),Yes,4,6,No,No,No,Yes,Yes,No,No,1,0,2,4
0979-PHULV,1,Yes,Churned,Competitor,Competitor made better offer,69,25+,1,0,99.45,7007.6,10374.8,4020,Month-to-Month,Credit card (automatic),Yes,3,2,No,No,Yes,No,Yes,Yes,Yes,3,1,4,26
0980-FEXWF,0,No,Stayed,Not Applicable,,26,25+,2,0,50.35,1285.8,1405.92,3386,One Year,Mailed check,No,5,4,No,No,Yes,No,No,No,No,0,1,1,19
0980-PVMRC,0,No,Stayed,Not Applicable,,40,25+,2,0,50.85,2036.55,2036.55,2819,Month-to-Month,Electronic check,Yes,3,0,No,Yes,No,No,Yes,Yes,Yes,3,1,4,52
0983-TATYJ,0,No,Stayed,Not Applicable,,33,25+,0,0,51.45,1758.9,3345.87,4935,One Year,Mailed check,Yes,3,7,No,No,No,Yes,No,No,No,0,0,1,9
0988-AADSA,0,No,Stayed,Not Applicable,,72,25+,1,0,80.85,5824.75,6534.59,6317,Two Year,Bank transfer (automatic),No,4,5,Yes,Yes,Yes,Yes,No,Yes,Yes,2,1,6,15
0988-JRWWP,0,No,Joined,Not Applicable,,3,0–3,2,0,54.2,140.4,264.54,3167,Month-to-Month,Electronic check,Yes,4,0,No,No,No,No,Yes,No,No,1,0,1,5
0991-BRRFB,1,Yes,Churned,Other,Deceased,18,13–24,0,0,49.4,874.8,1250.28,4028,Month-to-Month,Electronic check,No,1,0,Yes,No,No,No,No,No,No,0,1,1,3
0993-OSGPT,0,No,Stayed,Not Applicable,,68,25+,1,0,60.65,3975.9,6733.3,6418,One Year,Bank transfer (automatic),Yes,5,2,No,Yes,Yes,Yes,No,No,No,0,1,3,20
0997-YTLNY,0,No,Stayed,Not Applicable,,19,13–24,2,0,48.8,953.65,1030.22,3749,Month-to-Month,Mailed check,No,3,0,No,No,No,Yes,No,No,No,0,0,1,26
0999-QXNSA,0,No,Stayed,Not Applicable,,7,7–12,0,0,45.75,344.2,603.18,3779,Two Year,Mailed check,Yes,4,0,No,No,No,No,No,No,No,0,0,0,17
1000-AJSLD,1,Yes,Churned,Competitor,Competitor made better offer,1,0–3,0,1,20.1,20.1,24.21,4389,Month-to-Month,Mailed check,Yes,1,0,No,No,No,No,No,No,No,0,0,0,0
1004-NOZNR,0,No,Stayed,Not Applicable,,56,25+,1,0,94.8,5264.3,5856.22,5693,One Year,Credit card (automatic),No,4,0,Yes,No,No,No,Yes,Yes,No,2,1,3,28
1009-IRMNA,1,Yes,Churned,Attitude,Attitude of support person,7,7–12,0,0,20.0,137.6,249.88,4479,Month-to-Month,Bank transfer (automatic),No,3,0,No,No,No,No,No,No,No,0,0,0,0
1010-DIAUQ,1,Yes,Churned,Competitor,Competitor made better offer,5,4–6,2,1,96.5,492.55,596.85,5383,Month-to-Month,Bank transfer (automatic),No,3,0,No,No,Yes,No,Yes,Yes,Yes,3,1,4,8
1013-QCWAM,0,No,Stayed,Not Applicable,,66,25+,1,0,100.8,6690.75,8542.71,5469,Two Year,Electronic check,Yes,4,0,No,Yes,No,No,Yes,Yes,No,2,1,3,20
1015-JPFYW,0,No,Stayed,Not Applicable,,7,7–12,0,0,19.45,136.75,480.87,5084,One Year,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
1015-OWJKI,0,No,Joined,Not Applicable,,1,0–3,0,0,19.05,19.05,24.07,5279,Month-to-Month,Mailed check,No,4,0,No,No,No,No,No,No,No,0,0,0,0
1016-DJTSV,0,No,Stayed,Not Applicable,,8,7–12,0,0,69.7,572.85,907.65,5242,Two Year,Electronic check,Yes,4,0,No,No,No,No,No,No,No,0,0,0,5
1017-FBQMM,0,No,Stayed,Not Applicable,,62,25+,1,0,106.05,6703.5,7636.6,6361,One Year,Credit card (automatic),Yes,4,8,No,Yes,No,Yes,Yes,Yes,Yes,3,1,5,23
1020-JPQOW,0,No,Stayed,Not Applicable,,56,25+,1,0,90.55,5116.6,5313.4,6161,Month-to-Month,Electronic check,No,4,1,No,Yes,Yes,Yes,No,No,No,0,1,3,20
1022-RKXDR,0,No,Stayed,Not Applicable,,41,25+,0,0,24.85,962.25,2301.31,3089,One Year,Mailed check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,0
1023-BQXZE,0,No,Stayed,Not Applicable,,57,25+,1,0,74.35,4317.35,5723.54,5548,Two Year,Bank transfer (automatic),Yes,4,0,Yes,No,Yes,No,Yes,Yes,Yes,3,1,5,42
1024-GUALD,1,Yes,Churned,Dissatisfaction,Product dissatisfaction,1,0–3,0,1,24.8,24.8,24.8,4851,Month-to-Month,Electronic check,Yes,1,4,No,No,No,No,No,No,Yes,1,0,1,29
1024-KPRBB,0,No,Stayed,Not Applicable,,38,25+,2,0,89.1,3342.0,4575.42,2675,One Year,Mailed check,Yes,4,0,No,No,No,No,Yes,Yes,Yes,3,0,3,18
1024-VRZHF,1,Yes,Churned,Competitor,Competitor made better offer,11,7–12,2,0,74.95,825.7,1063.08,2044,Month-to-Month,Electronic check,Yes,1,1,No,No,No,No,No,No,No,0,0,0,30
1025-FALIX,0,No,Stayed,Not Applicable,,26,25+,2,0,69.05,1815.65,2790.91,5379,Month-to-Month,Credit card (automatic),Yes,3,0,No,No,No,No,No,No,No,0,0,0,30
1027-LKKQQ,0,No,Stayed,Not Applicable,,72,25+,1,0,80.45,5886.85,6819.97,4480,Two Year,Bank transfer (automatic),Yes,3,3,Yes,No,Yes,Yes,Yes,Yes,Yes,3,1,6,56
1028-FFNJK,0,No,Stayed,Not Applicable,,30,25+,1,0,101.5,2917.65,4358.25,4828,Month-to-Month,Electronic check,Yes,5,1,No,No,No,Yes,Yes,Yes,No,2,0,3,24
1029-QFBEN,1,Yes,Churned,Competitor,Competitor made better offer,1,0–3,0,1,19.55,19.55,57.99,3556,Month-to-Month,Mailed check,No,2,0,No,No,No,No,No,No,No,0,0,0,0
1031-IIDEO,1,Yes,Churned,Dissatisfaction,Network reliability,1,0–3,2,1,70.85,70.85,97.9,2874,Month-to-Month,Electronic check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,23
1032-MAELW,0,No,Stayed,Not Applicable,,68,25+,1,0,78.45,5333.35,5841.31,5071,One Year,Electronic check,Yes,5,8,Yes,Yes,Yes,Yes,No,Yes,Yes,2,1,6,29
1035-IPQPU,0,No,Stayed,Not Applicable,,63,25+,1,0,103.5,6479.4,7622.22,5187,Month-to-Month,Electronic check,Yes,4,2,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,2
1036-GUDCL,0,No,Stayed,Not Applicable,,60,25+,1,0,79.05,4663.4,7049.0,5275,Month-to-Month,Credit card (automatic),Yes,4,1,Yes,Yes,No,Yes,Yes,Yes,Yes,3,1,6,76
1038-RQOST,0,No,Stayed,Not Applicable,,19,13–24,0,0,20.6,414.95,504.25,2276,Month-to-Month,Mailed check,No,3,6,No,No,No,No,No,No,No,0,0,0,0
1038-ZAGBI,1,Yes,Churned,Attitude,Attitude of support person,12,7–12,0,0,19.8,229.6,681.4,2653,One Year,Bank transfer (automatic),No,3,1,No,No,No,No,No,No,No,0,0,0,0
1041-RXHRA,1,Yes,Churned,Attitude,Attitude of support person,41,25+,2,0,70.25,2868.05,4540.03,3407,Month-to-Month,Bank transfer (automatic),No,3,0,No,No,No,No,No,No,Yes,1,0,1,41
1042-HFUCW,0,No,Stayed,Not Applicable,,25,25+,2,0,54.75,1266.35,2248.09,5136,One Year,Credit card (automatic),Yes,5,0,No,Yes,No,Yes,No,No,No,0,1,2,27
1043-UXOVO,0,No,Stayed,Not Applicable,,71,25+,1,0,113.15,7993.3,10009.7,4955,Two Year,Credit card (automatic),Yes,3,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,76
1043-YCUTE,1,Yes,Churned,Dissatisfaction,Service dissatisfaction,56,25+,0,0,25.15,1327.15,2066.35,6484,Two Year,Credit card (automatic),Yes,3,1,No,No,No,No,No,No,No,0,0,0,0
1045-LTCYT,0,No,Stayed,Not Applicable,,8,7–12,0,0,21.05,139.75,484.15,2158,Month-to-Month,Credit card (automatic),No,3,5,No,No,No,No,No,No,No,0,0,0,0
1047-NNCBF,0,No,Stayed,Not Applicable,,20,13–24,2,0,70.55,1493.55,1551.95,5790,Month-to-Month,Credit card (automatic),No,3,0,No,No,No,No,No,No,No,0,0,0,26
1047-RNXZV,0,No,Stayed,Not Applicable,,43,25+,0,0,19.55,876.15,997.72,4871,Two Year,Mailed check,No,5,0,No,No,No,No,No,No,No,0,0,0,0
1049-FYSYG,0,No,Stayed,Not Applicable,,17,13–24,0,0,35.65,646.05,646.05,5977,Month-to-Month,Credit card (automatic),Yes,3,5,No,Yes,Yes,No,No,No,No,0,1,2,23
1051-EQPZR,0,No,Stayed,Not Applicable,,44,25+,0,0,19.6,780.25,963.73,5584,Month-to-Month,Mailed check,No,5,1,No,No,No,No,No,No,No,0,0,0,0
1051-GEJLJ,0,No,Joined,Not Applicable,,2,0–3,0,0,19.5,27.55,81.89,4836,Month-to-Month,Mailed check,No,5,0,No,No,No,No,No,No,No,0,0,0,0
1052-QJIBV,0,No,Stayed,Not Applicable,,71,25+,0,0,19.9,1397.3,2852.09,6015,Two Year,Credit card (automatic),No,3,1,No,No,No,No,No,No,No,0,0,0,0
1053-MXTTK,0,No,Stayed,Not Applicable,,72,25+,1,0,108.65,7726.35,8767.47,5730,Two Year,Bank transfer (automatic),Yes,4,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,29
1057-FOGLZ,0,No,Stayed,Not Applicable,,18,13–24,0,0,19.65,391.7,719.3,4333,Month-to-Month,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
1060-ENTOF,0,No,Stayed,Not Applicable,,67,25+,1,0,105.4,7035.6,7214.49,5703,One Year,Credit card (automatic),Yes,4,3,Yes,Yes,Yes,Yes,No,Yes,No,1,1,5,25
1061-PNTHC,0,No,Stayed,Not Applicable,,56,25+,1,0,109.6,5953.0,6733.64,5012,Month-to-Month,Mailed check,Yes,3,5,Yes,No,Yes,Yes,Yes,Yes,Yes,3,1,6,11
1062-LHZOD,1,Yes,Churned,Competitor,Competitor made better offer,1,0–3,2,1,69.9,69.9,74.89,2100,Month-to-Month,Mailed check,Yes,1,0,No,No,No,No,No,No,No,0,0,0,28
1063-DHQJF,0,No,Stayed,Not Applicable,,69,25+,1,0,92.15,6480.9,7882.98,5817,Two Year,Mailed check,Yes,3,2,No,Yes,No,Yes,Yes,No,No,1,1,3,56
1064-FBXNK,0,No,Joined,Not Applicable,,1,0–3,0,0,19.85,19.85,67.31,2618,One Year,Credit card (automatic),No,3,5,No,No,No,No,No,No,No,0,0,0,0
1066-JKSGK,1,Yes,Churned,Competitor,Competitor made better offer,1,0–3,0,1,20.15,20.15,53.73,4832,Month-to-Month,Mailed check,No,1,0,No,No,No,No,No,No,No,0,0,0,0
1069-QJOEE,0,No,Stayed,Not Applicable,,25,25+,0,0,19.9,505.45,977.2,4134,One Year,Electronic check,No,5,0,No,No,No,No,No,No,No,0,0,0,0
1069-XAIEM,1,Yes,Churned,Competitor,Competitor had better devices,1,0–3,2,1,85.05,85.05,101.42,2975,Month-to-Month,Electronic check,Yes,1,0,No,No,No,No,No,Yes,Yes,2,0,2,7
1073-XXCZD,0,No,Stayed,Not Applicable,,55,25+,0,0,25.7,1443.65,2115.2,6228,Two Year,Bank transfer (automatic),No,4,1,No,No,No,No,No,No,No,0,0,0,0
1074-AMIOH,0,No,Stayed,Not Applicable,,53,25+,1,0,108.25,5935.1,8234.77,5989,Month-to-Month,Bank transfer (automatic),Yes,4,1,No,Yes,Yes,Yes,Yes,Yes,Yes,3,1,6,29
